881,双录质检历史保单查询,P05web8615,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/doubleEntryQualityTestingHistoryQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 16:02,2020/5/26 16:02,P05web
882,可疑交易查询-可疑交易录入信息,P08web8689,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getLXISSelectInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:33,2020/5/26 17:33,P08web
883,个人保单查询-查询保单信息(一号快速查询)合同信息,P08web9342,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polContQueryByOne""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:08,2020/5/26 17:10,P08web
884,个人保单查询-查询保单信息(一号快速查询)客户信息,P08web2404,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polCustomerQueryByOne""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:09,2020/5/26 17:10,P08web
885,个人保单查询-查询保单信息(多项条件查询)保单信息,P08web1548,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/proposalContQueryByMore""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:13,2020/5/26 17:13,P08web
886,个人保单查询-查询保单信息(多项条件查询)客户信息,P08web3356,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/proposalCustomerQueryByMore""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:14,2020/5/26 17:14,P08web
887,保单详情类-合同详细信息页,P08web1179,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/contDetailQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:15,2020/5/26 17:15,P08web
888,新契约类-业务员告知信息,P08web4168,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getAgentImpartQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:16,2020/5/26 17:16,P08web
889,新契约类-投保人告知信息,P08web2318,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getAppntImpartQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:17,2020/5/26 17:17,P08web
890,新契约类-险种状态查询,P08web0705,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getLCContQueryState""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:18,2020/5/26 17:18,P08web
891,保单详情类-被保人信息部分,P08web3584,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/insuredDetailQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:21,2020/5/26 17:21,P08web
892,新契约类-保单详细信息,P08web9037,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polDetailQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:23,2020/5/26 17:23,P08web
893,新契约类-被保人告知信息,P08web3392,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polInsuredImpartQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:28,2020/5/26 17:28,P08web
894,新契约类-被保人信息,P08web0420,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polInsuredQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:29,2020/5/26 17:29,P08web
895,新契约类-被保人险种信息,P08web0503,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polInsuredRiskList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:30,2020/5/26 17:30,P08web
896,保单详情类-保单险种信息,P08web2846,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/polRiskDetailQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:30,2020/5/26 17:31,P08web
897,合同结论回显,P067580,draco-artifacial-underwriting-service,0,"[{""args"":{""pattern"":""/draco/api/v1/uwSave/echo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:33,2020/5/26 17:33,P06
898,合同结论回显,P068396,draco-artifacial-underwriting-service,0,"[{""args"":{""pattern"":""/draco/api/v1/uwSave/echo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:36,2020/5/26 17:36,P06
899,可疑交易查询-可疑交易描述历史信息,P08web8781,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getLXISSelectOldDetailInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:48,2020/5/26 17:48,P08web
900,可疑交易查询-可疑交易历史信息,P08web6054,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getLXISSelectOldInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:52,2020/5/26 17:52,P08web
901,客户保单-投保人查询,P08web1044,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getAppntQueryList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:53,2020/5/26 17:53,P08web
902,客户保单-已承保保单-承保保单,P08web7163,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getContAcceptInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:55,2020/5/26 17:55,P08web
903,客户保单-未承保保单,P08web7668,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getContUnAcceptInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:56,2020/5/26 17:56,P08web
904,客户保单-被保人查询,P08web6443,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getInsuredList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 17:57,2020/5/26 17:57,P08web
905,客户保单-已承保保单-承保保单险种信息,P08web4573,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getPolAcceptInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 18:01,2020/5/26 18:01,P08web
906,电子投保抽检规则定义接口,P05web1320,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/inspectionRuleDefinition""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/13 19:25,2020/5/26 20:22,P05web
907,Excel下载测试,P05web9832,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/reconciliation/excel""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/26 20:47,2020/5/26 20:47,P05web
908,客户保单-未承保保单险种信息,P08web4511,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getPolUnAcceptInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:39,2020/5/27 10:39,P08web
909,客户保单-特约信息-被保人基本信息,P08web2266,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getInsuredSpecInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:40,2020/5/27 10:40,P08web
910,客户保单-特约信息-已保存特约信息,P08web3542,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getPreserveInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:41,2020/5/27 10:41,P08web
911,客户保单-特约信息-特约模板,P08web5577,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getSpecModule""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:44,2020/5/27 10:44,P08web
912,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-险种信息,P08web5146,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorContPolInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:46,2020/5/27 10:46,P08web
913,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-保单详细信息,P08web4359,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorContInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:45,2020/5/27 10:46,P08web
914,客户保单-既往保全查询-既往保全批改项目信息,P08web0687,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorContStateInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:48,2020/5/27 10:48,P08web
915,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-退保信息,P08web3227,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorCTInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:49,2020/5/27 10:49,P08web
916,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-客户基本信息,P08web0291,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorCustomerInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:49,2020/5/27 10:49,P08web
917,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-保全受理信息,P08web3202,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorDetailAppInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:50,2020/5/27 10:50,P08web
918,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-保全批改项目信息,P08web3945,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorHisItemInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:51,2020/5/27 10:51,P08web
919,客户保单-既往保全查询-既往保全批单信息-保全历史信息,P08web2197,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorHistoryInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 10:56,2020/5/27 10:56,P08web
920,客户保单-既往保全查询-既往保全批单信息,P08web4062,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 11:17,2020/5/27 11:17,P08web
921,客户保单-既往保全查询-既往保全批改项目信息,P08web5142,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorItemInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:16,2020/5/27 15:16,P08web
922,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-核保信息,P08web3745,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorMainInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:17,2020/5/27 15:17,P08web
923,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-保全操作轨迹,P08web3057,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorMissionInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:29,2020/5/27 15:29,P08web
924,客户保单-既往保全查询-既往保全批改项目信息-保全历史信息-保全明细信息-险种信息,P08web2909,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getEdorPolInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:30,2020/5/27 15:30,P08web
925,客户保单-既往保全查询-既往赔案险种信息,P08web0483,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/ClaimRiskInfoList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:32,2020/5/27 15:32,P08web
926,客户保单-既往保全查询-理赔信息,P08web8174,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getClaimInfoList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:33,2020/5/27 15:33,P08web
927,客户保单-加费信息-投保单信息,P08web3372,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getAddContInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:34,2020/5/27 15:34,P08web
928,客户保单-加费信息-加费信息,P08web7116,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getAddMoneyInfoList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:35,2020/5/27 15:35,P08web
929,客户保单-核保结论查询-保单核保结论信息,P08web5018,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getContTraceInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:36,2020/5/27 15:36,P08web
930,客户保单-操作履历查询,P08web4347,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getOperRecord""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:37,2020/5/27 15:37,P08web
931,客户保单-核保结论查询-合同信息,P08web3855,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getUWContInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:37,2020/5/27 15:37,P08web
932,客户保单-核保结论查询-被保人信息,P08web3070,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getUWInsuredInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:39,2020/5/27 15:39,P08web
933,客户保单-核保结论查询-险种信息,P08web8157,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getUWRiskInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:42,2020/5/27 15:42,P08web
934,客户保单-交费信息-基本信息,P08web2151,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getTempBaseInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:42,2020/5/27 15:42,P08web
935,客户保单-交费信息-列表2,P08web9020,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getTempClass""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:46,2020/5/27 15:46,P08web
936,根据保单号查询客户信息,P05web8272,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/reconciliation/findCustomerNoByContno""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 16:22,2020/5/27 16:22,P05web
937,客户保单-交费信息-列表1,P08web7576,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getTempList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 15:48,2020/5/27 16:35,P08web
938,电子投保抽检不合格清单处理结果录入,P05web8826,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/insureSpotCheckFalseSave""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/3 20:50,2020/6/3 20:50,P05web
939,个人保单查询-绿通服务-列表1,P08web9511,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getContGrid""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 16:37,2020/5/27 16:37,P08web
940,个人保单查询-绿通服务-列表2,P08web4919,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getPolGrid""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 16:38,2020/5/27 16:38,P08web
941,个人保单查询-绿通服务-基本信息,P08web0853,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/greenChannelInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 16:39,2020/5/27 16:39,P08web
942,个人保单查询-四川风险预警信息,P08web9275,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getSCAccident""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/5/27 16:40,2020/5/27 16:40,P08web
943,投保单状态明细查询,P05Web1643,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/task/infoQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""},{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""}]",0,0,,,,2020/5/29 9:56,2020/5/29 9:56,P05Web
944,个人保单查询-健康告知查询-保单信息,P08web8380,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getHealthInformCont""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/1 11:05,2020/6/1 11:05,P08web
945,个人保单查询-健康告知查询-健康告知信息,P08web7514,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getHealthInform""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/1 11:06,2020/6/1 11:06,P08web
946,个人保单查询-健康告知查询-客户信息,P08web4818,gemini-policy,0,"[{""args"":{""pattern"":""/gemini/api/v1/getHealthInformInfo""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/1 11:03,2020/6/1 11:11,P08web
947,获取指定等级及以后的核保师,p069911,draco-artifacial-underwriting-service,0,"[{""args"":{""pattern"":""/draco/api/v1/taskundertake/selectUwUserByuwPopedomGrade""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/2 18:02,2020/6/2 18:02,p06
948,电子投保抽检不合格处理查询,P05web2999,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/insureSpotCheckFalseQuery""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/3 20:48,2020/6/3 20:48,P05web
949,生成电子投保抽检不合格清单excel,P05web1340,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/insureSpotCheckFalseExportExcel""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/3 20:51,2020/6/3 20:51,P05web
950,电子投保抽检清单查询,P05web2857,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/insureQualityTestingList""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/3 21:10,2020/6/3 21:10,P05web
951,生成电子投保抽检清单Excel,P05web4680,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/insureQualityTestingListExcel""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/3 21:11,2020/6/3 21:16,P05web
952,电子投保质检合格率,P05web2808,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/qualityTestingPassing""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/4 16:18,2020/6/4 16:18,P05web
953,生成电子投保质检合格率excel,P05web7304,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/qualityPercentOfPassExcel""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/4 16:20,2020/6/4 16:20,P05web
954,电子投保抽检合格率,P05web2106,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/samplingPercentOfPass""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/5 14:46,2020/6/5 14:46,P05web
955,电子投保质检清单查询,P05web1374,dorado-insuring-service-newcontract,0,"[{""args"":{""pattern"":""/dorado/api/v1/insureQualityTestBakQy""},""name"":""Path""}]","[{""args"":{""_genkey_0"":""1""},""name"":""StripPrefix""},{""args"":{""_genkey_0"":""1""},""name"":""FilterRequest""}]",0,0,,,,2020/6/5 15:45,2020/6/5 15:45,P05web
